Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data
00729,="12:36:53.461",0x701D11,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00730,="12:36:53.461",0x701D1B,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00731,="12:36:53.491",0x701E01,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00732,="12:36:53.522",0x701E68,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00733,="12:36:53.522",0x701EBE,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 03 00 00 
00734,="12:36:53.522",0x701EC2,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 03 00 00 
00735,="12:36:53.522",0x701F04,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00736,="12:36:53.522",0x701F0E,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00737,="12:36:53.552",0x701FF5,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00738,="12:36:53.552",0x702065,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00739,="12:36:53.582",0x7020F7,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00740,="12:36:53.582",0x702102,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00741,="12:36:53.582",0x702183,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 07 00 00 
00742,="12:36:53.582",0x702187,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 07 00 00 
00743,="12:36:53.582",0x7021E8,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00744,="12:36:53.612",0x702263,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00745,="12:36:53.612",0x7022EA,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00746,="12:36:53.612",0x7022F5,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00747,="12:36:53.641",0x7023DB,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00748,="12:36:53.671",0x702448,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 04 00 01 
00749,="12:36:53.671",0x70244C,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 00 00 00 
00750,="12:36:53.671",0x70244F,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 04 00 01 
00751,="12:36:53.671",0x702457,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 00 00 00 
00752,="12:36:53.671",0x70245F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00753,="12:36:53.671",0x7024DE,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00754,="12:36:53.671",0x7024E8,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00755,="12:36:53.702",0x7025CF,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00756,="12:36:53.702",0x70265E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00757,="12:36:53.732",0x7026D1,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
00758,="12:36:53.732",0x7026DC,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00759,="12:36:53.732",0x7027C1,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
00760,="12:36:53.732",0x7027C6,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00761,="12:36:53.762",0x70285A,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00762,="12:36:53.762",0x7028C5,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C8 00 00 
00763,="12:36:53.762",0x7028CF,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00764,="12:36:53.792",0x7029B6,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00765,="12:36:53.792",0x7029D2,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F9 01 00 00 
00766,="12:36:53.792",0x7029D6,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F9 01 00 00 
00767,="12:36:53.821",0x702A59,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00768,="12:36:53.821",0x702AB8,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 1A 19 00 00 
00769,="12:36:53.821",0x702AC3,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00770,="12:36:53.852",0x702BA9,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00771,="12:36:53.852",0x702C55,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00772,="12:36:53.881",0x702C97,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 
00773,="12:36:53.881",0x702C9B,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 
00774,="12:36:53.881",0x702C9F,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 06 00 01 
00775,="12:36:53.881",0x702CAF,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
00776,="12:36:53.881",0x702CB9,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 03 00 00 
00777,="12:36:53.881",0x702CC4,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00778,="12:36:53.881",0x702CCD,ch1,Receive,0x03C9,Data,Standard,0x05,x| 00 30 61 1E 64 
00779,="12:36:53.881",0x702D9C,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00780,="12:36:53.911",0x702E53,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00781,="12:36:53.911",0x702E9F,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
00782,="12:36:53.911",0x702EA9,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00783,="12:36:53.942",0x702F5D,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 
00784,="12:36:53.942",0x702F90,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00785,="12:36:53.972",0x70304F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00786,="12:36:53.972",0x703092,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00787,="12:36:53.972",0x70309D,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00788,="12:36:54.002",0x703183,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00789,="12:36:54.002",0x703223,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 
00790,="12:36:54.002",0x70324D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00791,="12:36:54.032",0x703286,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00792,="12:36:54.032",0x703290,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00793,="12:36:54.032",0x703376,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00794,="12:36:54.062",0x70344A,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00795,="12:36:54.062",0x703479,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00796,="12:36:54.062",0x703484,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00797,="12:36:54.092",0x7034E8,ch1,Receive,0x04CA,Data,Standard,0x08,x| 02 01 01 00 00 00 00 00 
00798,="12:36:54.092",0x70356A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00799,="12:36:54.121",0x703648,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00800,="12:36:54.121",0x70366D,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00801,="12:36:54.121",0x703677,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00802,="12:36:54.151",0x70375D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00803,="12:36:54.151",0x7037AD,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 
00804,="12:36:54.181",0x703845,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00805,="12:36:54.181",0x703860,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00806,="12:36:54.181",0x70386A,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00807,="12:36:54.181",0x703950,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00808,="12:36:54.212",0x703A43,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00809,="12:36:54.212",0x703A53,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
00810,="12:36:54.212",0x703A5E,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00811,="12:36:54.212",0x703A72,ch1,Receive,0x04CA,Data,Standard,0x08,x| 04 01 00 00 00 00 00 00 
00812,="12:36:54.241",0x703B44,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00813,="12:36:54.272",0x703C3F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00814,="12:36:54.272",0x703C47,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C8 00 00 
00815,="12:36:54.272",0x703C51,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00816,="12:36:54.301",0x703D36,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
00817,="12:36:54.301",0x703D3B,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00818,="12:36:54.332",0x703E3A,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 19 78 00 00 
00819,="12:36:54.332",0x703E3F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00820,="12:36:54.332",0x703E45,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00821,="12:36:54.332",0x703F2B,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00822,="12:36:54.361",0x70402D,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
00823,="12:36:54.361",0x704038,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00824,="12:36:54.361",0x70403D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00825,="12:36:54.392",0x70411E,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00826,="12:36:54.421",0x704221,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
00827,="12:36:54.421",0x70422B,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00828,="12:36:54.421",0x704239,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00829,="12:36:54.451",0x7042C1,ch1,Receive,0x04CA,Data,Standard,0x08,x| 05 01 02 01 00 00 00 00 
00830,="12:36:54.451",0x704311,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00831,="12:36:54.481",0x704414,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00832,="12:36:54.481",0x70441F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00833,="12:36:54.481",0x704435,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00834,="12:36:54.481",0x704505,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00835,="12:36:54.512",0x704608,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00836,="12:36:54.512",0x704612,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00837,="12:36:54.512",0x704633,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00838,="12:36:54.542",0x7046F8,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00839,="12:36:54.572",0x7047FB,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00840,="12:36:54.572",0x704805,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00841,="12:36:54.572",0x704830,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00842,="12:36:54.601",0x7048EB,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00843,="12:36:54.631",0x7049EE,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00844,="12:36:54.631",0x7049F9,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00845,="12:36:54.631",0x704A2E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00846,="12:36:54.631",0x704ADF,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00847,="12:36:54.662",0x704B0F,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F8 01 00 00 
00848,="12:36:54.662",0x704B19,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F8 01 00 00 
00849,="12:36:54.662",0x704BE2,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00850,="12:36:54.662",0x704BEC,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00851,="12:36:54.692",0x704C2B,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00852,="12:36:54.692",0x704CD2,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00853,="12:36:54.721",0x704DD5,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
00854,="12:36:54.721",0x704DD9,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 03 00 00 
00855,="12:36:54.721",0x704DDF,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 03 00 00 
00856,="12:36:54.721",0x704DEA,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00857,="12:36:54.721",0x704E29,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00858,="12:36:54.751",0x704EC6,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00859,="12:36:54.822",0x704FC9,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C9 00 00 
00860,="12:36:54.822",0x704FD3,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00861,="12:36:54.822",0x705025,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00862,="12:36:54.822",0x70509A,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 07 00 00 
00863,="12:36:54.822",0x70509E,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 07 00 00 
00864,="12:36:54.822",0x7050B9,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00865,="12:36:54.822",0x7051BC,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 78 1A 00 00 
00866,="12:36:54.822",0x7051C6,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00867,="12:36:54.822",0x705224,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00868,="12:36:54.841",0x7052AB,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
00869,="12:36:54.841",0x7052B0,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00870,="12:36:54.871",0x70535F,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 04 00 01 
00871,="12:36:54.871",0x705362,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 00 00 00 
00872,="12:36:54.871",0x705366,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 04 00 01 
00873,="12:36:54.871",0x70536D,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 00 00 00 
00874,="12:36:54.871",0x7053AF,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
00875,="12:36:54.871",0x7053BA,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00876,="12:36:54.871",0x7053CE,ch1,Receive,0x03C9,Data,Standard,0x05,x| 00 30 61 1E 64 
00877,="12:36:54.871",0x705420,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00878,="12:36:54.901",0x7054A0,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00879,="12:36:54.932",0x7055A3,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
00880,="12:36:54.932",0x7055AD,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00881,="12:36:54.932",0x70561D,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00882,="12:36:54.932",0x705693,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00883,="12:36:54.961",0x705796,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00884,="12:36:54.961",0x7057A1,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00885,="12:36:54.991",0x70581B,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00886,="12:36:54.991",0x705886,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00887,="12:36:54.991",0x7058E9,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F9 01 00 00 
00888,="12:36:54.991",0x7058ED,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F9 01 00 00 
00889,="12:36:55.022",0x705989,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00890,="12:36:55.022",0x705994,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00891,="12:36:55.022",0x705A19,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00892,="12:36:55.052",0x705A7A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00893,="12:36:55.081",0x705B7D,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00894,="12:36:55.081",0x705B87,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00895,="12:36:55.081",0x705BAE,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 
00896,="12:36:55.081",0x705BB2,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 
00897,="12:36:55.081",0x705BB5,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 06 00 01 
00898,="12:36:55.081",0x705BBD,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 03 00 00 
00899,="12:36:55.081",0x705C15,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00900,="12:36:55.081",0x705C6D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00901,="12:36:55.111",0x705D70,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00902,="12:36:55.111",0x705D7B,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00903,="12:36:55.141",0x705E14,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00904,="12:36:55.141",0x705E61,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00905,="12:36:55.141",0x705E74,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 
00906,="12:36:55.172",0x705F64,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00907,="12:36:55.172",0x705F6E,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00908,="12:36:55.201",0x706010,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00909,="12:36:55.201",0x706054,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00910,="12:36:55.231",0x706139,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 
00911,="12:36:55.231",0x706157,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 BB 02 00 
00912,="12:36:55.231",0x706162,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00913,="12:36:55.231",0x70620E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00914,="12:36:55.231",0x706247,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00915,="12:36:55.261",0x70634B,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 B2 06 C8 00 00 
00916,="12:36:55.261",0x706355,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00917,="12:36:55.292",0x7063FE,ch1,Receive,0x04CA,Data,Standard,0x08,x| 02 01 01 00 00 00 00 00 
00918,="12:36:55.292",0x70640B,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00919,="12:36:55.292",0x70643B,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00920,="12:36:55.322",0x70653E,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 1A 19 00 00 
00921,="12:36:55.322",0x706549,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00922,="12:36:55.351",0x706609,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00923,="12:36:55.351",0x70662E,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00924,="12:36:55.351",0x7066C4,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 
00925,="12:36:55.381",0x706731,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 
00926,="12:36:55.381",0x70673C,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00927,="12:36:55.381",0x706806,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00928,="12:36:55.381",0x706820,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 
00929,="12:36:55.411",0x706825,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00930,="12:36:55.411",0x706925,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 78 00 
00931,="12:36:55.411",0x70692F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00932,="12:36:55.441",0x706988,ch1,Receive,0x04CA,Data,Standard,0x08,x| 04 01 00 00 00 00 00 00 
00933,="12:36:55.441",0x706A04,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00934,="12:36:55.441",0x706A15,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00935,="12:36:55.472",0x706B18,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 
00936,="12:36:55.472",0x706B23,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00937,="12:36:55.502",0x706C00,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00938,="12:36:55.502",0x706C08,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00939,="12:36:55.531",0x706D0B,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 
00940,="12:36:55.531",0x706D16,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00941,="12:36:55.531",0x706DFB,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00942,="12:36:55.562",0x706E00,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00943,="12:36:55.562",0x706EFF,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 85 
00944,="12:36:55.562",0x706F09,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00945,="12:36:55.591",0x706FEF,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00946,="12:36:55.591",0x706FFB,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00947,="12:36:55.622",0x7070F2,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 D8 00 
00948,="12:36:55.622",0x7070FD,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
00949,="12:36:55.651",0x7071D8,ch1,Receive,0x04CA,Data,Standard,0x08,x| 05 01 02 01 00 00 00 00 
00950,="12:36:55.651",0x7071E2,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 
00951,="12:36:55.651",0x7071F9,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 
00952,="12:36:55.682",0x7072E6,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 
00953,="12:36:55.682",0x7072F0,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 
